id,mass,year,lat,long
6055,56,1997,27.27183,16.0535
6056,103,1997,27.26683,16.06683
6057,51,1997,27.26683,16.06683
6058,90,1997,27.26683,16.072
6059,90,1997,27.28067,16.06183
6060,94,1997,27.18333,16.08333
6061,281,1997,27.0555,16.136
6062,83,1997,27.0715,16.11583
6063,894,1997,27.08983,16.08667
6064,298,1997,27.11183,16.08433
6065,289,1997,27.11117,16.08433
6066,114,1997,27.14167,16.0865
6067,269,1997,27.31033,16.2325
6068,184,1997,27.31033,16.2325
6069,1567,1997,27.311,16.234
6070,31,1997,27.3,16.2
6071,100,1997,27.1365,16.0835
6072,86,1997,27.15183,16.23367
6073,72,1997,27.18783,16.1385
6074,49,1997,27.0685,16.107
6075,63,1997,27.01817,16.0885
6076,87,1997,27.01733,16.0885
6077,101,1997,27.01867,16.32033
6078,90,1997,27.18867,16.3185
6079,103,1997,27.18867,16.33383
6080,142,1997,27.20017,16.3685
6081,35,1997,27.20567,16.371
6082,34,1997,27.2025,16.36917
6083,19,1997,27.20017,16.35017
6084,60,1997,27.2015,16.35517
6085,46,1997,27.18767,16.335
6086,39,1997,27.1855,16.31683
6087,28,1997,27.1835,16.30267
6088,33,1997,27.1835,16.30167
6089,21,1997,27.186,16.287
6090,6,1997,27.18683,16.288
6092,1589,1997,26.96333,16.45933
6093,454,1997,27.20333,16.08183
6094,100,1997,27.20267,16.11717
6095,29,1997,27.02317,16.41317
6096,93,1997,27.08367,16.13367
6097,50,1997,27.2695,16.13783
6098,34,1997,27.42383,16.2045
6099,5265,1997,27.27683,16.12567
6100,58,1997,27.25267,16.0705
6101,25,1997,27.28033,16.067
6102,63,1997,27.27183,16.0535
6103,11,1997,27.27183,16.05667
6104,361,1997,27.27183,16.07683
6105,97,1997,27.211,16.35183
6106,1125,1997,27.54767,15.847
6107,403,1997,27.1915,16.29367
6108,260.3,1997,27.19083,16.29283
6109,83.52,1997,27.20117,16.3175
6110,373,1997,27.09367,16.4205
6111,119.38,1997,27.30017,16.14117
6112,167.69,1997,26.89517,16.5515
6113,223.83,1997,27.20517,16.13933
6114,21.44,1997,27.23583,16.06033
6115,24.7,1997,27.27833,16.10833
6116,184.95,1997,27.29117,16.1275
6117,1250,1997,27.547,15.85933
6118,307,1998,27.42717,16.33383
6119,285,1998,27.3445,16.3025
6120,661.9,1998,27.39883,16.1595
6121,32.5,1998,27.43217,16.25233
6122,3200,1998,27.217,16.38917
6123,231.5,1998,27.2315,16.32617
6124,97,1998,27.25267,16.26983
6125,58.1,1998,27.27133,16.4135
6126,116.5,1998,27.05267,16.43133
6127,90,1998,27.07583,16.32683
6128,48.5,1998,27.09933,16.15533
6129,51,1998,27.117,16.121
6130,89.6,1998,27.12383,16.11233
6131,136.85,1998,27.1515,16.08267
6132,422.6,1998,27.1555,16.07767
6133,138.6,1998,27.0865,16.17317
6134,1105,1998,27.1515,16.083
6135,15,1998,27.1015,16.13783
6136,42.5,1998,27.13117,16.11317
6137,62,1998,27.42533,16.08783
6138,90,1998,27.65533,15.99233
6139,182.7,1998,27.63367,16.0285
6140,1040,1998,27.63917,15.881
6141,404.8,1998,27.5895,16.11667
6142,14931,1998,27.63917,15.90133
6143,189,1998,27.21367,16.2815
6144,672,1998,26.83583,16.6265
6145,103,1998,26.92817,16.476
6146,781,1998,26.916,16.67317
6147,1190,1998,26.91633,16.67483
6148,131,1998,27.06967,16.07083
6149,1055,1998,26.99317,16.13933
6150,304,1998,26.87967,16.67317
6151,180,1998,26.979,16.31083
6152,161,1998,27.028,16.28283
6153,1362,1998,26.879,16.69783
6154,161,1998,27.31283,15.9935
6155,1870,1998,26.97033,16.36083
6156,696,1998,26.8855,16.58017
6157,44000,1998,26.85,16.73333
6158,434,1998,27.28383,16.17133
6159,1492,1998,27.26917,16.364
6160,566,1998,27.039,16.26117
6161,53,1998,27.12733,16.02233
6162,295,1998,27.396,16.11483
6163,150,1998,27.16267,16.296
6164,126,1998,27.16267,16.296
6165,44,1998,27.02917,16.22933
6166,1050,1998,27.47883,16.30367
6167,335,1998,27.48417,16.30533
6168,76,1998,27.50467,16.32167
6169,46,1998,27.352,16.2475
6170,135,1998,27.23633,16.35383
6171,1750,1998,27.3705,16.18833
6172,502,1998,27.35517,16.2035
6173,233,1998,27.35167,16.23567
6174,72,1998,27.30417,16.32217
6175,60,1998,27.2735,16.33833
6176,65,1998,27.23533,16.338
6177,159,1998,27.0555,16.05067
6178,41,1998,27.15233,16.33733
6179,340,1998,26.90767,16.70167
6180,210,1998,26.919,16.6775
6181,160,1998,27.37083,15.99133
6182,1390,1998,26.90483,16.679
6183,2975,1998,26.881,16.54917
6184,1149,1998,26.88217,16.65167
6185,8170,1998,26.95,16.15
6186,237,1998,26.94017,16.419
6187,34,1998,26.99317,16.13933
6188,1030,1998,26.96417,16.46917
6189,265,1998,26.88533,16.579
6190,152,1998,26.98,16.405
6191,223,1998,27.15733,16.41983
6192,160,1998,26.98167,16.45833
6193,171,1998,26.90833,16.66933
6194,1425,1997,27.16667,16.13333
6195,288,1999,27.16306,16.00444
6196,310,1999,27.26056,16.0075
6197,3700,1999,27.25861,16.01139
6198,84,1997,27.11683,16.10033
6199,744,1999,26.98333,16.38333
6200,2125,1999,27.01667,16.36667
6201,2478,1999,26.8,16.06667
6202,168,1999,27.11667,16.18333
6203,578,1999,26.96667,16.41667
6204,386,1999,27.28333,16.1
6205,35,1999,26.93333,16.46667
6206,15,2000,27.6,16.2
6207,86,1999,27.03333,16.38333
6208,23,1999,27.05,16.38333
6209,385,1999,27.11667,16.43333
6210,532,1999,27.11667,16.43333
6211,137,2000,27.23333,16.11667
6212,363,1999,27.05,16.35
6213,33,1999,27.05,16.05
6214,108,1999,27.05,16.05
6215,86,1999,27.06667,16.06667
6216,926,1999,27.33333,16.16667
6218,485,1999,27.35,16.16667
6219,1616,1999,27.46667,16.3
6220,96,2000,27.23333,16.11667
6221,252,1999,26.98333,16.38333
6222,196,1999,27,16.4
6223,246,1999,26.96667,16.36667
6224,584,1999,27,16.13333
6225,162,2000,26.75,16.43333
6226,21,1999,26.95,16.46667
6227,78,1999,27.05,16.4
6228,110,1999,27.05,16.38333
6229,1998,1999,27.03333,16.18333
6230,232,1999,26.58333,16.8
6231,2210,1999,27.08333,16.38333
6232,380,1999,27.45,16.25
6233,184,1999,27.01667,16.41667
6234,30,1999,26.95,16.46667
6235,616,1999,26.95,16.46667
6236,200,1999,27.28333,16.1
6237,344,1999,26.96667,16.36667
6238,96,1999,27.15,16.21667
6239,734,1999,27.08333,16.36667
6240,8,1999,27.08333,16.36667
6241,321,1999,26.96667,16.41667
6242,53,1999,26.95,16.45
6243,564,1999,27.08333,16.08333
6244,586,1999,27.11667,16.05
6246,244,1999,27.4,16.2
6247,81,1999,26.96667,16.43333
6248,237,1999,26.98333,16.41667
6249,96,1999,26.98333,16.4
6250,74,1999,26.96667,16.38333
6251,213,1999,26.96667,16.38333
6252,1120,1999,26.96667,16.4
6253,108,1999,27,16.38333
6254,45,1999,26.96667,16.4
6255,69,1999,27,16.38333
6256,96,1999,27.01667,16.36667
6257,252,1999,27.1,16.36667
6258,15,1999,27.16667,16.43333
6259,146,1999,26.93333,16.41667
6260,183,1999,26.96667,16.38333
6261,74,1999,26.96667,16.36667
6262,98,1999,26.96667,16.36667
6263,176,1999,27.05,16.15
6264,706,1999,27.03333,16.13333
6265,91,1999,27.06667,16.15
6266,62,1999,27.15,16.2
6267,58,1999,26.98333,16.38333
6268,43,1999,27.06667,16.06667
6269,57,1999,27.06667,16.06667
6270,37,1999,27.13333,16.1
6271,187,1999,27.25,16.11667
6272,114,1999,27.28333,16.1
6273,28,1999,27.3,16.1
6274,43,1999,26.98333,16.41667
6275,21,1999,27,16.41667
6276,586,1999,27.1,16.35
6277,227,1999,27.11667,16.31667
6278,144,1999,27.31667,16.26667
6279,247,1999,27.31667,16.28333
6280,185,1999,27.25,16.35
6281,1378,1997,27.13183,16.05
6282,588,1997,27.16667,16.16667
6283,243,1999,27.13817,16.03717
6284,1053,1998,27.1895,16.0645
6285,257,1998,27.10883,16.05983
6286,390,1998,27.19667,16.0885
6287,320,1998,27.15433,16.03317
6288,20500,1998,27.08167,16.28333
6289,2222,1998,27.13333,16.05
6290,980,1998,27.12067,16.084
6291,390,1998,27.12833,16.05083
6292,866,1998,27.305,16.20167
6293,2300,1998,27.15217,16.10317
6294,179,1999,27.13433,16.11017
6295,265,1998,27.27867,16.2165
6296,95000,1999,27.30167,15.7645
6297,44.3,1999,28.24883,15.51833
6298,315,1999,27.87033,15.87167
6299,124,1999,27.86367,15.86667
6300,484,1999,27.85117,15.87567
6301,454,1999,27.84983,15.884
6302,200,1999,27.85,15.884
6303,454,1999,27.8425,15.88433
6304,505,1999,27.8325,15.88533
6305,2223,1999,27.76767,15.94067
6306,90.5,1999,27.71433,15.86867
6307,316,1999,26.958,16.335
6308,158,1999,26.97083,16.38567
6309,346,1999,26.97383,16.37517
6310,3906,1999,27.0155,16.534
6311,122,1999,26.90617,16.67183
6312,194,1999,26.94167,16.566
6313,1806,1999,26.9705,16.53717
6314,35.8,1999,27.121,16.51633
6315,77.9,1999,26.9835,16.46833
6316,22.3,1999,26.91533,16.5375
6317,84.6,1999,26.89583,16.57233
6318,60.8,1999,26.91917,16.52217
6319,8.7,1999,26.93217,16.49433
6320,88.5,1999,26.96183,16.45017
6321,24.9,1999,26.94833,16.478
6322,596,1999,26.9675,16.44967
6323,49.4,1999,26.98367,16.44533
6324,124,1999,26.98467,16.44483
6325,28.9,1999,26.991,16.44433
6326,18800,1999,26.99233,16.4375
6327,56.7,2000,26.98717,16.43717
6328,13.7,2000,27.01617,16.468
6329,89.9,2000,26.9705,16.469
6330,84,2000,26.47667,16.46083
6331,50.7,2000,26.98333,16.44
6332,278,2000,26.99883,16.44283
6333,243,2000,27.01883,16.434
6334,32.1,2000,27.0415,16.40083
6335,36.8,2000,26.97017,16.46967
6336,52.7,2000,26.99017,16.4475
6337,241,2000,26.99933,16.431
6338,148,2000,27.27767,16.23717
6339,202,2000,26.91383,16.465
6340,109,2000,27.46367,16.1465
6341,166,2000,26.99333,16.4505
6342,27.8,2000,26.98717,16.43733
6343,41.4,2000,27.3695,16.24017
6344,56.7,2000,27.00033,16.44617
6345,76.4,2000,26.9945,16.452
6346,107,2000,27.03283,16.48967
6347,96.4,2000,27.00883,16.46
6348,25.2,2000,27.04683,16.40883
6349,230,2000,27.0055,16.47283
6350,37,2000,27.0145,16.38867
6351,10.5,2000,26.98717,16.437
6352,51.9,2000,27.54083,16.15783
6353,48.4,2000,26.966,16.50283
6354,187,2000,27.057,16.445
6355,69,2000,26.98683,16.44017
6356,97.8,2000,26.998169999999998,16.43967
6357,64,2000,26.97483,16.39017
6358,60,2000,26.99417,16.45183
6359,2022,2000,26.95867,16.4555
6360,37.8,2000,26.994,16.45217
6361,102,2000,26.99,16.39783
6362,214,2000,26.98333,16.46167
6363,71.2,2000,26.9945,16.45367
6364,196,2000,27.41317,16.2795
6365,110,2000,26.97583,16.467
6366,688,2000,26.99533,16.44683
6367,560,2000,27.77117,15.93233
6368,1103,2000,26.99533,16.44683
6369,44.2,2000,26.97633,16.4675
6370,47.3,2000,26.98183,16.43117
6371,112,2000,26.99517,16.45217
6372,6,2000,26.98683,16.43717
6373,23,2000,27.05683,16.3975
6374,107,2000,26.987,16.437
6375,7.4,2000,26.972,16.468
6376,23.7,2000,27.479,16.13933
6377,53.1,2000,27.04833,16.38433
6378,54.5,2000,26.96533,16.46867
6379,166,2000,27.447,16.14817
6380,9,2000,26.9865,16.4375
6381,12.9,2000,26.966,16.50283
6382,68.8,2000,26.97033,16.45717
6383,35.1,2000,26.98867,16.43717
6384,113,2000,27.2735,16.24017
6385,27.1,2000,26.972,16.468
6386,12.6,2000,26.9915,16.45617
6387,63.7,1999,26.98483,16.44083
6388,405,1998,27.02667,16.26417
6389,347,1998,26.8965,16.57833
6390,105,1998,27.035,16.1615
6391,143,1999,27.396,16.1905
6392,21,1999,27.08083,16.05633
6393,94,1999,27.06967,16.0965
6394,164,1999,27.0655,16.07983
6395,59,1999,27.083,16.0535
6396,933,1998,26.88333,16.68817
6397,55,1998,27.34033,16.28567
6398,1395,1999,27.20217,15.893
6399,481,1999,27.19833,15.90117
6400,2655,1999,27.197,15.9045
6401,490,1999,27.17317,15.93733
6402,406,1998,26.88967,16.5715
6403,148,1998,27.057,16.09583
6404,72,1999,27.0415,16.3725
6405,3810,1999,27.20233,15.89583
6406,2517,1998,26.98067,16.34633
6407,149,1999,26.87267,16.70367
6408,495,1998,26.8715,16.63417
6409,294,1999,27.152,16.316
6410,361,1999,26.9195,16.674
6411,382,1999,26.95,16.35
6412,56,1999,26.95,16.35
6413,261,1999,27.25,16.13333
6414,68,1999,27.36667,16.18333
6415,40,2000,28,16
6416,836,1998,27.09317,16.04933
6417,262,2000,26.911,16.45683
6418,166,1998,27.01267,16.27783
6419,885,2001,27.21917,16.22633
6420,136,1999,27.36483,16.17367
6421,64.6,2000,27.04183,16.405
6422,585,1998,26.9195,16.68
6423,6.2,1998,27.5,16.5
6424,211,2000,27.08333,16.11667
6425,58,2000,27.23333,16.11667
6426,26,2000,27.13333,16.46667
6427,131,2000,27.08333,16.11667
6428,86,2000,27.43333,16.2
6429,42,2000,27.23333,16.1
6430,100,2000,27.08333,16.11667
6431,100,2000,27.1,16.1
6432,102,2000,26.1,16.06667
6433,74,2000,26.1,16.08333
6434,156,2000,27.15,16.1
6435,44,2000,27.16667,16.13333
6436,58,2000,27.18333,16.11667
6437,68,2000,27.18333,16.13333
6438,58,2000,27.25,16.18333
6439,48,2000,27.11667,16.1
6440,132,2000,27.11667,16.06667
6441,78,2000,27.23333,16.1
6442,286,2000,27.13333,16.11667
6443,22.6,2000,27.75,16.88333
6444,73,2000,27.66667,16.35
6445,828,2001,27.0345,16.14283
6446,263,1998,27.83267,15.9105
6447,8,1998,27.08333,16.05
6448,9000,1998,27.88083,16.9135
6449,462,1999,27.9265,16.90417
6450,114,2000,27.12267,16.50617
6451,144,2000,27.13683,16.1455
6452,141,2000,27.10833,16.05833
6453,112,2000,27.09283,16.12717
6454,142,2000,27.05383,16.4475
6455,204,2000,27.06517,16.13983
6456,740,2000,27.35,16.18333
6457,183,2000,27.25,16.13333
6458,52,2000,27.25,16.13333
6459,200,2000,27.2,16.08333
6460,106,2000,27.21667,16.13333
6461,106,2000,27.21667,16.15
6462,123,2000,27.13333,16.2
6463,253,2000,26.95,16.38333
6464,255,2000,27,16.35
6465,54,2000,27.03333,16.35
6466,93,2000,27.08333,16.25
6467,243,2000,27.18333,16.26667
6468,367,2000,26.98333,16.58333
6469,96,2000,26.9,16.6
6470,119,2000,26.95,16.45
6471,560,2000,27.03333,16.43333
6472,140,2000,27.11667,16.46667
6473,23,2000,27.4,16.23333
6474,170,2000,27.08333,16.06667
6475,54,2000,27.08333,16.01667
6476,376,2000,27.13333,16.01667
6477,522,2000,27.21667,16.11667
6478,136,2000,27.23333,16.15
6479,54,2000,27.25,16.18333
6480,367,2000,27.38333,16.05
6481,210,2000,27.5,16.2
6482,57,2000,27.56667,16.2
6483,15.25,2000,27.21733,16.09267
6484,119.27,2000,27.19667,16.19717
6485,300,2000,27.18867,16.37583
6486,54.03,2000,27.18733,16.37817
6487,436,2000,27.44683,16.31933
6488,1032,2000,27.68717,15.97717
6489,204.01,2000,27.8985,15.86367
6490,42.83,2000,27.899,15.8645
6491,1080,2000,27.90167,15.8635
6492,56,1998,27.33117,16.2035
6493,50.5,1999,27.125,16.34533
6494,65,1998,27.11767,16.0265
6495,18500,1999,27.13183,16.20767
6496,15000,1997,27.13267,15.9925
6497,369,1998,26.8955,16.58317
6498,542,1999,26.95667,16.3475
6499,164,1999,26.96583,16.348
6500,392,1999,26.87567,16.68033
6501,481,1998,26.8825,16.662
6502,130,1998,27.198,16.4085
6503,484,1997,27.11083,16.04417
6504,158.1,2000,27.0345,16.14283
6505,216,1998,26.9415,16.42117
6506,204,1998,26.89633,16.5795
6507,468,1998,26.88917,16.55067
6508,351,1999,26.89267,16.57667
6509,3145,1998,26.98017,16.34967
6510,251,1998,26.89967,16.57817
6511,202,1999,26.89367,16.62617
6512,121,1999,27.098,16.12167
6513,82,1999,27.4505,16.22383
6514,107,1999,27.0295,16.37217
6515,27.55,1999,27.32717,16.21667
6516,32.03,1999,27.05417,16.3875
6517,17,2000,27.08333,16.36667
6518,44.4,1999,27.28067,16.40567
6519,2483,2000,27.45017,16.18667
6520,93,2001,26.83733,16.61367
6521,931,2001,27.20983,16.4265
6522,177,2000,27.2115,16.432
6523,933,2002,26.7375,16.8995
6524,763,2002,26.8105,16.80483
6525,96,2002,26.97333,16.54167
6526,60,2002,27.01933,16.51333
6527,2031,2002,27.06417,16.39367
6528,3128,2002,27.07,16.39317
6529,764,2002,27.1125,16.33167
6530,219,2002,27.113,16.33617
6531,236,2002,27.33067,16.2805
6532,82,2002,27.36417,16.28033
6533,317,2002,27.45367,16.323
6534,7769,2002,27.48717,16.44533
6535,56.12,2001,27.1725,16.38617
6537,500,1999,26.91667,16.66667
6538,3522,1999,27.17433,15.9205
6539,2106,2000,27.02583,16.36583
6540,30000,1986,29.6425,11.73222
6541,4000,1986,29.865,11.69167
6543,1470,1986,29.865,11.69167
6544,500,1986,29.59806,11.94028
6547,1270,1986,29.57889,11.74944
6550,2600,1986,29.50639,11.49861
6551,250,1986,29.46556,11.43333
6552,352,1986,29.59722,11.74167
6553,395,1986,29.59806,11.74167
6554,2100,1986,29.56306,12.03083
6559,355,1986,29.61056,12.10778
6560,2800,1986,29.64778,11.74694
6561,777,1986,29.61778,11.77361
6564,1539,1986,29.63139,11.76194
6566,770,1986,29.51139,11.99111
6567,453,1986,29.43833,11.87833
6568,280,1986,29.48111,12.14056
6569,700,1986,29.41917,12.125
6570,292,1986,29.26806,11.70528
6571,215,1986,29.66472,11.77639
6572,226,1986,29.41278,11.95333
6573,85,1986,29.62667,11.69389
6574,417,1986,29.37806,11.88667
6575,2300,1986,29.50944,11.80611
6577,570,1986,29.58333,11.78333
6578,418,1986,29.58333,11.78333
6579,231,1986,29.58333,11.78333
6580,304,1986,29.50639,11.49861
6583,405,1986,29.62889,11.78778
6584,242,1986,29.60028,12.23889
6585,234,1986,29.32806,11.78222
6586,483,1986,29.30222,11.91639
6587,151,1986,29.30444,11.90722
6588,475,1986,29.36306,11.99667
6589,313,1986,29.53333,12.26667
6590,278,1986,29.63333,11.73333
6591,341,1986,29.58333,11.78333
6592,228,1986,29.58333,11.78333
6594,244,1986,29.58333,11.78333
6596,94,1986,29.58333,11.78333
6598,374,1986,29.58333,11.78333
6599,657,1986,29.61667,11.75
6600,3354,2000,29.64528,11.66472
6601,4553,2000,29.62778,11.7025
6602,11200,1984,51.41667,51.96667
6605,134.1,2001,-75.68139,155.45306
6606,26.7,1992,-75.31667,162
6607,108.7,1992,-75.31667,162
6608,58.8,1992,-75.31667,162
6609,7.3,1992,-75.31667,162
6610,4.7,1992,-75.31667,162
6611,0.9,1992,-75.31667,162
6612,1.6,1992,-75.31667,162
6613,5,1992,-75.31667,162
6614,1.7,1992,-75.31667,162
6615,689000,1903,30.75,-104.25
6616,50600,1940,29.1,-97.6
6617,3770,1981,29.00833,-97.70556
6618,7682,1981,34.86,-102.12
6619,257.6,1981,34.86,-102.12
6620,26300,1892,39.75,-84.16667
6622,20930,1960,-29.38333,23.1
6623,566,1969,39.59167,-94.92194
6624,12700,1940,39.85,-102.95
6625,109.5,1978,-30.88333,128.96667
6626,4.5,1978,-30.88333,128.975
6627,82.6,1986,-30.88333,128.66667
6628,127.9,1986,-30.47,128.745
6629,77,1989,-30.53333,128.56667
6630,274,1989,-30.58333,128.66667
6631,1060,1989,-30.16667,128.66667
6632,61.4,1989,-30.66667,129.01667
6633,150,1991,-30.73333,128.91667
55718,438,1988,-30.573,128.56367
6635,9260,1977,-30.43333,-64.2
6636,28000,1932,-30.18333,23.26667
6637,11500,1846,36.5,-79.75
6638,280,1866,-33.5,-70.5
6639,3596,1965,29.36667,-100.96667
6640,8346,1972,35.28333,-93.5
6641,27700,1904,-37,149.03333
6643,76,1865,36.91667,3.91667
6645,1244.7,1968,34.08333,-103.525
6646,548,1968,34.09,-103.61167
6647,885,1977,34.05,-103.63333
6648,276,1969,34.05,-103.55
55792,784,2009,32.22548,-107.90459
6650,243.5,1976,39.06667,58.86667
6652,30,1991,-30.6,130.06667
6653,53,1991,-30.60867,130.08017
6654,113,1991,-30.60217,129.96667
6656,37200,1879,39.65,-99.68333
6657,11300,1950,39.56583,-99.64722
6659,5400,1856,33,-97
6661,26100,1975,33.07139,-102.80028
6662,15000,1926,33.51667,-95.3
6663,604,1944,33.51667,-95.3
6665,1500,1924,50.71667,10.11667
6666,10000,2000,-80.06667,156.38333
6667,2689.4,2000,-80.06667,156.38333
6668,63000,1988,-80.06667,156.38333
6669,4000,1988,-80.06667,156.38333
6670,1700,1988,-80.06667,156.38333
6671,416,1988,-80.06667,156.38333
6672,662,1988,-80.06667,156.38333
6673,110,1988,-80.06667,156.38333
6674,76,1988,-80.06667,156.38333
6675,292,1988,-80.06667,156.38333
6676,1797,1988,-80.06667,156.38333
6677,15200,1978,-80.06667,156.38333
6678,7188,1978,-80.06667,156.38333
6679,144.2,1978,-80.06667,156.38333
6680,133.6,1978,-80.06667,156.38333
6681,18600,1978,-80.06667,156.38333
6682,389.3,1978,-80.06667,156.38333
6683,11800,1978,-80.06667,156.38333
6684,59400,1978,-80.06667,156.38333
6685,138100,1978,-80.06667,156.38333
6687,31800,1978,-80.06667,156.38333
6688,26000,1978,-80.06667,156.38333
6689,10600,1978,-80.06667,156.38333
6690,2250,1978,-80.06667,156.38333
6691,1260,1978,-80.06667,156.38333
6692,750,1978,-80.06667,156.38333
48655,11.3,2007,32.319,-111.077
6695,34.7,1999,35.65917,-115.37283
6697,1724,1889,33.81667,-97
6700,46,1999,18.165,54.08333
6701,36,1999,18.16667,54.085
6702,65,1999,18.20167,54.13667
6703,163,1999,18.42833,54.05333
6704,125500,2000,18.16667,54.16667
6705,364.5,1999,18.13167,54.10833
6706,21270,1999,18.335,54.18167
6707,2200,1999,18.34167,54.18833
6708,2102,1999,18.28167,54.11
6709,3527.6,1999,18.33833,54.19833
6710,150,1999,18.345,54.19833
6711,4472,2000,18.35833,54.23333
6712,1070,2000,18.36667,54.23667
6713,414,2000,18.24333,54.14167
6714,184,2000,18.64333,54.43
6715,22,2000,18.99333,54.415
6716,1736,2000,18.16,54.13833
6717,833,2000,18.30167,54.15333
6718,1056,2000,18.315,54.14833
6719,256000,2000,19.03333,54.51667
6720,2534,2000,18.15333,54.17833
6721,110,2000,19.02833,54.49167
6722,118,2000,19.075,54.5
6723,164,2000,19.06167,54.55333
6724,751,2000,18.40333,54.15167
6725,148,2000,18.22667,54.11167
6726,623,1999,19.26333,54.72067
6727,34,1999,18.07583,54.06717
6728,2792,1999,19.1005,54.8235
6729,255,1999,19.115,54.8235
6730,444,1999,19.11917,54.81
6731,4002,1999,19.122,54.794670000000004
6732,218,1999,19.16933,54.70317
6733,61,1999,19.23717,54.49
6734,326,1999,19.16333,54.63667
6735,1587,1999,19.1275,54.8145
6736,1024,1999,19.11733,54.79683
6737,126,1999,19.11167,54.8195
6738,111,1999,19.115,54.82367
6739,147,1999,19.11833,54.82783
6740,2356,1999,19.10067,54.82
6741,148,1999,19.102,54.81867
6742,1491,1999,19.10533,54.81283
6743,784,1999,19.11933,54.795
6744,264,1999,19.129,54.78617
6745,1177,1999,19.1575,54.81967
6746,102,1999,19.22183,54.69267
6747,203,1999,19.1495,54.7555
6748,2164,1999,19.176,54.84533
6749,300,1999,19.176,54.87683
6750,67,1999,19.167,54.86633
6751,108,1999,19.15633,54.82417
6752,90,1999,19.21083,54.7195
6753,985,1999,19.14217,54.78683
6754,235,1999,19.14767,54.77633
6755,37,1999,19.14783,54.77517
6756,4588,1999,19.16217,54.7665
6757,8852,1999,19.17067,54.75967
6758,495,1999,19.20183,54.7385
6759,33,1999,19.1275,54.83567
6760,186,1999,19.17817,54.875
6761,275,1999,19.17833,54.874
6762,160,1999,19.17867,54.87417
6763,14,1999,19.13517,54.8565
